"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat"
"319","USC00245983",2011-06-17,301159,"0158",2011-06-17,"0158","MINNESOTA",27,"Heavy Rain",67,"KANDIYOHI","MPX","",NA,"",45.05,-94.97,45.05,-94.97,0,3,"USD","NASHUA #2",48.1322,-106.3536,0.534269019069017,"KOVL","OLIVIA RGNL AIRPORT",44.78,-95.03,"MN",30.4261496873383,1
"320","USC00247964",2011-06-19,315303,"1105",2011-06-19,"1300","KENTUCKY",21,"Heavy Rain",107,"HOPKINS","PAH","",NA,"",37.33,-87.5,37.33,-87.5,0,3,"USD","SULA 3 ENE",45.8478,-113.9269,3.88140463637657,"KOWB","OWENSBORO",37.74,-87.17,"KY",54.144952381462,2
"321","USC00248902",2011-08-03,347652,"2000",2011-08-03,"2030","WYOMING",56,"Heavy Rain",11,"CROOK","UNR","",NA,"",44.27,-104.737,44.27,-104.737,3.5,3,"USD","WHITEFISH",48.4081,-114.3594,1.05051850642223,"KGCC","GILLETTE",44.35,-105.53,"WY",63.7923957148237,0
"322","USC00250622",2011-07-12,322106,"0245",2011-07-12,"0320","KENTUCKY",21,"Heavy Rain",157,"MARSHALL","PAH","",NA,"",37.03,-88.35,37.03,-88.35,0,3,"USD","BEATRICE 1N",40.2994,-96.75,0.0667169559867028,"KPAH","PADUCAH",37.07,-88.77,"KY",37.5796873907464,0
"323","USC00252560",2011-02-23,277097,"0308",2011-02-23,"0907","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8488,-156.3657,20.7524,-155.9935,0,3,"USD","EDISON",40.2764,-99.7836,1.22119070335972,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",8.78718916498597,0
"324","USC00252560",2011-07-06,334413,"1300",2011-07-07,"1300","NEBRASKA",31,"Heavy Rain",81,"HAMILTON","GID","",NA,"",41.0442,-97.8525,41.0442,-97.8525,0,3,"USD","EDISON",40.2764,-99.7836,1.22119070335972,"KAUH","AURORA",40.9,-97.98,"NE",19.3006303644204,4
"325","USC00254335",2011-02-24,278918,"0000",2011-02-24,"0500","KENTUCKY",21,"Heavy Rain",35,"CALLOWAY","PAH","",NA,"",36.6706,-88.4125,36.539,-88.3847,0,3,"USD","KEARNEY 4 NE",40.7258,-99.0133,1.99104581718636,"KPAH","PADUCAH",37.07,-88.77,"KY",54.6843345632717,0
"326","USC00256375",2011-07-28,330668,"2000",2011-07-28,"2300","MINNESOTA",27,"Heavy Rain",99,"MOWER","ARX","",NA,"",43.73,-92.87,43.73,-92.87,0,3,"USD","OSCEOLA",41.1844,-97.5514,0.503090564960871,"KAUM","AUSTIN_MUNI",43.67,-92.93,"MN",8.24189291468915,1
"327","USC00256375",2011-07-31,337414,"1856",2011-07-31,"1856","VIRGINIA",51,"Heavy Rain",710,"NORFOLK (C)","AKQ","",NA,"",36.86,-76.21,36.86,-76.21,0,3,"USD","OSCEOLA",41.1844,-97.5514,0.503090564960871,"KORF","NORFOLK",36.9,-76.2,"VA",4.54093893957989,0
"328","USC00256454",2011-01-10,274153,"2342",2011-01-10,"0208","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4917,-158.2114,21.3894,-157.7472,0,3,"USD","OXFORD 6NNW",40.3283,-99.6522,1.82629908497652,"PHHI","WHEELER AFB",21.48,-158.03,"HI",18.8351642011047,2
"329","USC00256454",2011-07-22,338390,"2115",2011-07-22,"2115","MONTANA",30,"Heavy Rain",105,"VALLEY","GGW","",NA,"",48.1928,-106.6193,48.1928,-106.6193,0,3,"USD","OXFORD 6NNW",40.3283,-99.6522,1.82629908497652,"KGGW","GLASGOW",48.22,-106.62,"MT",3.02833546784705,1
"330","USC00257070",2011-02-24,278913,"2000",2011-02-24,"0530","KENTUCKY",21,"Heavy Rain",219,"TODD","PAH","",NA,"",36.92,-87.1,36.92,-87.1,0,3,"USD","RED CLOUD",40.0978,-98.5197,0.909597403673085,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",43.3523805144572,0
"331","USC00257070",2011-03-04,282781,"1531",2011-03-04,"2058","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1986,-157.2405,21.0769,-156.8106,0,3,"USD","RED CLOUD",40.0978,-98.5197,0.909597403673085,"PHMK","MOLOKAI",21.15,-157.1,"HI",15.5555581946697,0
"332","USC00257351",2011-02-01,288345,"0045",2011-02-01,"0200","ALABAMA",1,"Heavy Rain",51,"ELMORE","BMX","",NA,"",32.69,-86.19,32.69,-86.19,0,3,"USD","ROYAL 2SE",42.3203,-98.0933,2.4457017218852,"KALX","ALEXANDER CITY",32.91,-85.96,"AL",32.6028343478411,1
"333","USC00258328",2011-08-08,342133,"1745",2011-08-08,"1745","MINNESOTA",27,"Heavy Rain",61,"ITASCA","DLH","",NA,"",47.73,-93.96,47.73,-93.96,0,3,"USD","SURPRISE",41.1042,-97.3094,0.469716849172321,"KFOZ","BIGFORK",47.78,-93.65,"MN",23.8588063112367,3
"334","USC00320941",2011-06-22,311765,"1830",2011-06-22,"2030","TEXAS",48,"Heavy Rain",215,"HIDALGO","BRO","",NA,"",26.2147,-98.2906,26.1765,-97.9699,0,3,"USD","BOTTINEAU",48.8217,-100.4525,5.82123618980362,"KMFE","MCALLEN",26.18,-98.23,"TX",7.18053059253666,2
"335","USC00320941",2011-07-13,310408,"2240",2011-07-13,"2345","ARKANSAS",5,"Heavy Rain",85,"LONOKE","LZK","",NA,"",35,-91.98,35,-91.98,0,3,"USD","BOTTINEAU",48.8217,-100.4525,1.29966177788356,"KLRF","LITTLE ROCK AFB",34.92,-92.15,"AR",17.8844152800779,0
"336","USC00320995",2011-04-12,293920,"2002",2011-04-12,"2102","KENTUCKY",21,"Heavy Rain",77,"GALLATIN","ILN","",NA,"",38.6733,-84.9004,38.6733,-84.9004,1,3,"USD","BOWMAN",46.1825,-103.4061,20.0320243760469,"KCVG","COVINGTON",39.05,-84.67,"KY",46.4468265128931,0
"337","USC00321766",2011-04-06,288714,"1654",2011-04-06,"1756","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6371,-157.9353,21.4467,-157.842,0,3,"USD","COOPERSTOWN",47.405,-98.0381,15.6717997741022,"PHHI","WHEELER AFB",21.48,-158.03,"HI",20.0491358711683,0
"338","USC00323287",2011-02-24,278901,"2200",2011-02-24,"0200","MISSOURI",29,"Heavy Rain",207,"STODDARD","PAH","",NA,"",36.8,-89.95,36.8,-89.95,0,3,"USD","FULLERTON 1 ESE",46.1581,-98.4,0.798652309609252,"KPOF","POPLAR BLUFF",36.77,-90.32,"MO",33.1557469364661,0
"339","USC00323287",2011-10-18,351031,"2029",2011-10-18,"2215","FLORIDA",12,"Heavy Rain",71,"LEE","TBW","",NA,"",26.686,-81.796,26.686,-81.796,0,3,"USD","FULLERTON 1 ESE",46.1581,-98.4,0.798652309609252,"KFMY","FT. MYERS",26.58,-81.86,"FL",13.4087590344427,0
"340","USC00323705",2011-10-07,344964,"1200",2011-10-08,"1200","NEBRASKA",31,"Heavy Rain",137,"PHELPS","GID","",NA,"",40.48,-99.52,40.48,-99.52,0,3,"USD","GRASSY BUTTE 2ENE",47.4011,-103.2072,3.44996399999084,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",16.4343958660787,3
"341","USC00324083",2011-06-01,308599,"1704",2011-06-01,"1904","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8191,-156.0931,20.6319,-156.1308,0,3,"USD","HAZELTON 4NW",46.5203,-100.3478,1.23266621022388,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",36.1840208780766,1
"342","USC00324091",2011-04-12,293919,"2012",2011-04-12,"2112","KENTUCKY",21,"Heavy Rain",81,"GRANT","ILN","",NA,"",38.6245,-84.7171,38.6245,-84.7171,1,3,"USD","HEART BUTTE DAM",46.5917,-101.8075,11.4481074033696,"KCVG","COVINGTON",39.05,-84.67,"KY",47.5421830787139,0
"343","USC00324203",2011-09-06,339400,"1200",2011-09-06,"1200","KENTUCKY",21,"Heavy Rain",129,"LEE","JKL","",NA,"",37.52,-83.77,37.52,-83.77,0,3,"USD","HILLSBORO 3 N",47.4389,-97.0664,8.99548152146871,"KJKL","JACKSON",37.6,-83.32,"KY",40.696408176946,0
"344","USC00324646",2011-05-25,313662,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",65,"FURNAS","GID","",NA,"",40.28,-99.77,40.28,-99.77,0,3,"USD","KENMARE 1 WSW",48.6692,-102.0975,1.28815529525175,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",41.8438011565734,0
"345","USC00324646",2011-05-25,313662,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",65,"FURNAS","GID","",NA,"",40.28,-99.77,40.28,-99.77,0,3,"USD","KENMARE 1 WSW",48.6692,-102.0975,1.28815529525175,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",41.8438011565734,0
"346","USC00324646",2011-05-25,313671,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",73,"GOSPER","GID","",NA,"",40.43,-99.83,40.43,-99.83,0,3,"USD","KENMARE 1 WSW",48.6692,-102.0975,1.28815529525175,"KLXN","LEXINGTON",40.8,-99.76,"NE",41.6107902538018,0
"347","USC00324646",2011-05-25,313671,"1200",2011-05-25,"1200","NEBRASKA",31,"Heavy Rain",73,"GOSPER","GID","",NA,"",40.43,-99.83,40.43,-99.83,0,3,"USD","KENMARE 1 WSW",48.6692,-102.0975,1.28815529525175,"KLXN","LEXINGTON",40.8,-99.76,"NE",41.6107902538018,0
"348","USC00326255",2011-12-10,353566,"0426",2011-12-10,"0941","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.3869,-157.7307,21.4545,-158.1715,0,3,"USD","NAPOLEON",46.5067,-99.7692,15.1665784897598,"PHNG","KANEOHE BAY MCAS",21.43,-157.77,"HI",6.29355876586433,0
"349","USC00326255",2011-12-10,353566,"0426",2011-12-10,"0941","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.3869,-157.7307,21.4545,-158.1715,0,3,"USD","NAPOLEON",46.5067,-99.7692,15.1665784897598,"PHNG","KANEOHE BAY MCAS",21.43,-157.77,"HI",6.29355876586433,0
"350","USC00326255",2011-12-10,351140,"1300",2011-12-10,"1500","FLORIDA",12,"Heavy Rain",85,"MARTIN","MLB","",NA,"",27.24,-80.27,27.24,-80.27,0,3,"USD","NAPOLEON",46.5067,-99.7692,15.9343503041593,"KSUA","STUART/WITHAM FIELD",27.18,-80.22,"FL",8.3134857532664,0
"351","USC00326255",2011-12-10,351140,"1300",2011-12-10,"1500","FLORIDA",12,"Heavy Rain",85,"MARTIN","MLB","",NA,"",27.24,-80.27,27.24,-80.27,0,3,"USD","NAPOLEON",46.5067,-99.7692,15.9343503041593,"KSUA","STUART/WITHAM FIELD",27.18,-80.22,"FL",8.3134857532664,0
"352","USC00328415",2011-06-03,308603,"1958",2011-06-03,"2313","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.2205,-159.4775,21.9181,-159.4336,0,3,"USD","STREETER 5 NW",46.7153,-99.4475,9.6498797298758,"PHLI","LIHUE",21.98,-159.35,"HI",29.8276900168332,2
"353","USC00328627",2011-01-12,274222,"1518",2011-01-12,"0025","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9053,-157.0276,20.7562,-156.8765,0,3,"USD","TAGUS",48.3475,-101.9325,33.3538739926916,"PHNY","LANAI/LANI CITY",20.8,-156.95,"HI",14.2327184219262,0
"354","USC00328913",2011-04-04,298870,"2316",2011-04-04,"0116","ALABAMA",1,"Heavy Rain",75,"LAMAR","BMX","",NA,"",33.56,-88.08,33.5552,-88.0808,0,3,"USD","UPHAM 3 N",48.6147,-100.7264,3.8675354400079,"KCBM","COLUMBUS AFB",33.65,-88.45,"MS",35.7375932446269,1
"355","USC00328913",2011-12-13,353249,"1300",2011-12-14,"1430","ARIZONA",4,"Heavy Rain",21,"PINAL","PSR","",NA,"",33.09,-111.5,33.09,-111.5,50,3,"USD","UPHAM 3 N",48.6147,-100.7264,12.9012032894571,"KCGZ","CASA GRANDE",32.9,-111.7,"AZ",28.2141340614955,0
"356","USC00329246",2011-12-11,351397,"0100",2011-12-12,"1130","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.33,-84.31,30.33,-84.31,0,3,"USD","WATFORD CITY 14S",47.6,-103.2597,0.0224937013582543,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",8.01238537349104,0
"357","USC00330563",2011-07-11,327290,"2242",2011-07-11,"0102","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0547,-155.8253,19.9198,-155.8239,0,3,"USD","BELLEFONTAINE",40.3536,-83.7753,1.87807215945926,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",42.0154597666731,0
"358","USC00331592",2011-10-31,346707,"0632",2011-10-31,"0824","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8807,-156.6777,20.8897,-156.5057,0,3,"USD","CIRCLEVILLE",39.6103,-82.9556,12.2074979828623,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",16.2804085862731,0
"359","USC00332895",2011-05-13,310162,"2314",2011-05-13,"0014","OHIO",39,"Heavy Rain",107,"MERCER","ILN","",NA,"",40.55,-84.75,40.55,-84.75,0,3,"USD","FT RECOVERY",40.41,-84.7856,15.8558059092277,"KFWA","FORT WAYNE",41,-85.2,"IN",62.8364879217173,3
"360","USC00332928",2011-09-03,331996,"1200",2011-09-06,"1200","FLORIDA",12,"Heavy Rain",5,"BAY","TAE","",NA,"",30.2,-85.6333,30.2,-85.6333,0,3,"USD","FRANKLIN",39.5536,-84.3189,5.37636651633382,"KPFN","PANAMA CITY",30.2,-85.68,"FL",4.4930364296435,4
"361","USC00333375",2011-11-04,351648,"1311",2011-11-04,"1613","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.887,-155.1311,19.348,-155.1105,0,3,"USD","GREENVILLE WTP",40.1033,-84.6503,1.7651441467173,"PHTO","HILO/GEN.LYMAN FL",19.72,-155.07,"HI",19.6609572144236,4
"362","USC00337400",2011-07-06,337021,"2127",2011-07-06,"2127","VIRGINIA",51,"Heavy Rain",700,"NEWPORT NEWS (C)","AKQ","",NA,"",37.13,-76.6,37.13,-76.6,0,3,"USD","ST PARIS 2 NE",40.1392,-83.9289,2.78855019579144,"KFAF","FORT EUSTIS",37.13,-76.62,"VA",1.77502930911796,0
"363","USC00337410",2011-06-20,325412,"0655",2011-06-20,"1135","KENTUCKY",21,"Heavy Rain",13,"BELL","JKL","",NA,"",36.62,-83.73,36.62,-83.73,0,3,"USD","SALEM CTR 2 E",39.07,-82.2908,10.1675650024247,"K1A6","MIDDLESBORO/BELL CO",36.61,-83.74,"KY",1.42743765846694,3
"364","USC00337410",2011-07-12,309613,"1930",2011-07-12,"2100","INDIANA",18,"Heavy Rain",37,"DUBOIS","LMK","",NA,"",38.3,-86.87,38.3,-86.87,0,3,"USD","SALEM CTR 2 E",39.07,-82.2908,2.41148421041688,"KHNB","HUNTINGBURG",38.25,-86.95,"IN",8.9363336218693,4
"365","USC00338794",2011-06-27,305588,"1350",2011-06-27,"1350","NEBRASKA",31,"Heavy Rain",151,"SALINE","OAX","",NA,"",40.7,-97.05,40.7,-97.05,0,3,"USD","WASHINGTON COURT HOUSE",39.5353,-83.4239,8.63005431896052,"KLNK","LINCOLN",40.85,-96.75,"NE",30.305172316158,3
"366","USC00344861",2011-07-28,332727,"1423",2011-07-28,"1423","ILLINOIS",17,"Heavy Rain",177,"STEPHENSON","DVN","",NA,"",42.29,-89.63,42.29,-89.63,0,3,"USD","KINGFISHER",35.8583,-97.9294,13.6447209914447,"KFEP","ALBERTUS AIRPORT",42.25,-89.58,"IL",6.06557246903847,0
"367","USC00354622",2011-01-13,274249,"1156",2011-01-13,"1810","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9103,-157.0345,20.7537,-156.8779,0,3,"USD","LA GRANDE",45.3167,-118.0747,1.90209618179971,"PHNY","LANAI/LANI CITY",20.8,-156.95,"HI",15.1006753110179,2
"368","USC00356532",2011-11-02,351642,"0204",2011-11-02,"0443","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8256,-156.0896,20.7241,-156.4041,0,3,"USD","PELTON DAM",44.7275,-121.2506,4.63505083255437,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",36.3644241850935,0
"369","USC00410345",2011-09-05,341158,"0900",2011-09-05,"1630","MISSISSIPPI",28,"Heavy Rain",73,"LAMAR","JAN","",NA,"",31.17,-89.49,31.17,-89.49,0,3,"USD","ARMSTRONG 4SE",26.8339,-97.7078,13.2395333259021,"KHBG","HATTIESBURG",31.27,-89.26,"MS",24.5629876405186,0
"370","USC00417458",2011-06-04,308607,"2306",2011-06-04,"0107","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.162,-159.652,21.9202,-159.4144,0,3,"USD","RAYMONDVILLE",26.4644,-97.7847,2.69209505974081,"PHLI","LIHUE",21.98,-159.35,"HI",37.1631412424272,0
"371","USC00419004",2011-04-07,288722,"1019",2011-04-07,"1117","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.8654,-155.1434,19.4513,-154.9622,0,3,"USD","THORNTON 1SSE",31.3917,-96.5656,1.64919459435716,"PHTO","HILO/GEN.LYMAN FL",19.72,-155.07,"HI",17.9189691497742,0
"372","USC00425733",2011-09-12,332484,"0500",2011-09-12,"0515","KENTUCKY",21,"Heavy Rain",167,"MERCER","LMK","",NA,"",37.75,-84.85,37.75,-84.85,0,3,"USD","MOAB",38.5744,-109.5458,0.721833257097905,"KLEX","LEXINGTON",38.03,-84.6,"KY",38.1301657238936,0
"373","USC00446147",2011-07-28,332728,"1619",2011-07-28,"1619","ILLINOIS",17,"Heavy Rain",15,"CARROLL","DVN","",NA,"",42.11,-89.98,42.11,-89.98,0,3,"USD","NORFOLK S",36.8708,-76.2289,2.06619597710754,"KSFY","SAVANNA TRI-TOWNSHI",42.05,-90.11,"IL",12.6482603490839,0
"374","USC00447925",2011-06-20,321403,"1100",2011-06-20,"1715","KENTUCKY",21,"Heavy Rain",193,"PERRY","JKL","",NA,"",37.25,-83.2,37.25,-83.2,0,3,"USD","SOUTH BOSTON",36.6953,-78.8808,13.8064064043359,"KJKL","JACKSON",37.6,-83.32,"KY",40.380233300544,1
"375","USC00474080",2011-09-10,347642,"0200",2011-09-10,"0230","ARIZONA",4,"Heavy Rain",19,"PIMA","TWC","",NA,"",32.3365,-111.0677,32.3224,-111.051,15,3,"USD","JUMP RVR 3E",45.3497,-90.7483,9.97507098302988,"KDMA","DAVIS-MONTHAN AFB",32.17,-110.88,"AZ",25.6082683295636,0
"376","USC00475364",2011-07-15,332885,"1630",2011-07-15,"0040","MINNESOTA",27,"Heavy Rain",39,"DODGE","ARX","",NA,"",44.05,-92.72,44.05,-92.72,0,3,"USD","MERRILL",45.1786,-89.6617,1.44278153070496,"KTOB","DODGE CENTER",44.02,-92.83,"MN",9.41538736992355,1
"377","USC00475808",2011-07-29,330692,"1800",2011-07-29,"1930","NEBRASKA",31,"Heavy Rain",77,"GREELEY","GID","",NA,"",41.4512,-98.4682,41.4512,-98.4682,0,3,"USD","NEILLSVILLE 3ESE",44.5378,-90.535,14.677666894524,"KODX","ORD",41.62,-98.95,"NE",44.3269796418612,3
"378","USC00476357",2011-06-27,322384,"0105",2011-06-27,"0105","MINNESOTA",27,"Heavy Rain",75,"LAKE","DLH","",NA,"",47.41,-91.11,47.41,-91.11,0,3,"USD","OWEN 2N",44.98,-90.5545,18.748366477371,"KBFW","SILVER_BAY",47.2,-91.4,"MN",32.0263832838522,0
"379","USC00476357",2011-10-06,351533,"0800",2011-10-06,"1900","IDAHO",16,"Heavy Rain",49,"IDAHO","MSO","",NA,"",45.97,-116.27,45.97,-116.27,0,3,"USD","OWEN 2N",44.98,-90.5545,17.0702471875643,"KP69","ELK CITY",45.82,-115.43,"ID",67.1871785289495,0
"380","USC00476859",2011-06-18,318200,"1200",2011-06-19,"1200","WISCONSIN",55,"Heavy Rain",123,"VERNON","ARX","",NA,"",43.55,-90.9,43.55,-90.9,0,3,"USD","PRENTICE #2",45.5447,-90.3017,22.5682994217179,"KLSE","LA CROSSE",43.87,-91.25,"WI",45.4104946751705,0
"381","USC00477015",2011-05-01,296667,"0136",2011-05-01,"0233","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5886,-158.1084,21.411,-157.787,0,3,"USD","READSTOWN",43.4494,-90.765,0.409102378298415,"PHHI","WHEELER AFB",21.48,-158.03,"HI",14.5621812912022,1
"382","USC00477892",2011-08-20,335465,"1355",2011-08-20,"1355","NEBRASKA",31,"Heavy Rain",181,"WEBSTER","GID","",NA,"",40.1,-98.4543,40.1,-98.4543,0,3,"USD","SOLON SPRINGS",46.3575,-91.8317,15.993035730338,"KHSI","HASTINGS",40.6,-98.43,"NE",55.6979094243702,0
"383","USC00501684",2011-06-22,309223,"0900",2011-06-24,"1500","ALASKA",2,"Heavy Rain",224,"UPR TANANA VLY FORTYMILE","AFG","",NA,"",64.0695,-141.7497,64.3108,-141.4153,0,3,"USD","CHICKEN",64.0917,-141.9211,8.68876207378415,"PAEG","EAGLE",64.78,-141.16,"AK",84.015215915104,3
"384","USC00510248",2011-06-04,329504,"0900",2011-06-04,"2300","CALIFORNIA",6,"Heavy Rain",97,"SONOMA","MTR","",NA,"",38.9402,-123.7308,38.1324,-122.0581,20000,3,"USD","CAMPBELL IND PK 702.5",21.3131,-158.1142,1.35724074505235,"KUKI","UKIAH",39.13,-123.2,"CA",50.527030453406,2
"385","USC00510248",2011-06-16,308282,"0118",2011-06-16,"0118","NEBRASKA",31,"Heavy Rain",49,"DEUEL","LBF","",NA,"",41.02,-102.56,41.02,-102.56,0,3,"USD","CAMPBELL IND PK 702.5",21.3131,-158.1142,0.781542687119908,"KSNY","SIDNEY",41.1,-102.98,"NE",36.3610876694816,0
"386","USC00510248",2011-08-29,341322,"1933",2011-08-29,"1933","NORTH CAROLINA",37,"Heavy Rain",73,"GATES","AKQ","",NA,"",36.43,-76.86,36.43,-76.86,0,3,"USD","CAMPBELL IND PK 702.5",21.3131,-158.1142,2.04824262716148,"KFKN","FRANKLIN/J_B_ROSE",36.7,-76.9,"VA",30.2682906960253,1
"387","USC00510305",2011-10-06,351524,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",63,"MISSOULA","MSO","",NA,"",47,-114.42,47,-114.42,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,2.03432420035008,"KMSO","MISSOULA",46.92,-114.08,"MT",27.3239951999698,2
"388","USC00511086",2011-05-30,309174,"1650",2011-05-30,"1705","MICHIGAN",26,"Heavy Rain",53,"GOGEBIC","MQT","",NA,"",46.48,-89.93,46.48,-89.93,0,3,"USD","HAMAKUAPOKO 485",20.9233,-156.3403,3.02672098879958,"KIWD","IRONWOOD",46.53,-90.13,"MI",16.3035668641837,0
"389","USC00511339",2011-04-15,312541,"1742",2011-04-15,"1742","ALABAMA",1,"Heavy Rain",77,"LAUDERDALE","HUN","",NA,"",34.85,-87.56,34.85,-87.56,0,3,"USD","HAWI 168",20.2403,-155.8389,0.382557657975527,"KMSL","MUSCLE SHOALS",34.75,-87.62,"AL",12.4097159450159,0
"390","USC00511856",2011-06-26,315283,"0615",2011-06-26,"1430","ILLINOIS",17,"Heavy Rain",165,"SALINE","PAH","",NA,"",37.73,-88.55,37.73,-88.55,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,5.7721819753017,"KHSB","HARRISBURG-RALEIGH",37.81,-88.55,"IL",8.90555926346204,0
"391","USC00512410",2011-06-01,322719,"0030",2011-06-01,"0100","IOWA",19,"Heavy Rain",149,"PLYMOUTH","FSD","",NA,"",42.81,-95.97,42.81,-95.97,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,0.943734208405538,"KLRJ","LE MARS",42.78,-96.2,"IA",19.0820574347759,1
"392","USC00512896",2011-04-12,303453,"1000",2011-04-12,"1000","KENTUCKY",21,"Heavy Rain",93,"HARDIN","LMK","",NA,"",37.81,-85.98,37.81,-85.98,0,3,"USD","KALAUPAPA 563",21.19,-156.9828,5.41769297837351,"KFTK","FORT KNOX",37.9,-85.97,"KY",10.0572348240056,0
"393","USC00513099",2011-05-19,326619,"2300",2011-05-20,"1200","KANSAS",20,"Heavy Rain",165,"RUSH","DDC","",NA,"",38.36,-99.22,38.36,-99.22,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,4.03696278041109,"KGBD","GREAT BEND",38.35,-98.87,"KS",30.5733772156635,0
"394","USC00513099",2011-05-30,309178,"1400",2011-05-30,"1835","MICHIGAN",26,"Heavy Rain",61,"HOUGHTON","MQT","",NA,"",47.01,-88.43,47.01,-88.43,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,6.69062966356414,"KCMX","HANCOCK",47.17,-88.5,"MI",18.5844922970866,0
"395","USC00513099",2011-06-19,308839,"0447",2011-06-19,"0447","NEBRASKA",31,"Heavy Rain",85,"HAYES","LBF","",NA,"",40.51,-101.02,40.51,-101.02,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,3.65535456095473,"KMCK","MCCOOK",40.22,-100.58,"NE",49.3450860350451,0
"396","USC00513099",2011-06-27,328916,"0002",2011-06-27,"0002","MARYLAND",24,"Heavy Rain",47,"WORCESTER","AKQ","",NA,"",38.35,-75.16,38.35,-75.16,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,1.18596810310211,"KOXB","OCEAN CITY",38.31,-75.12,"MD",5.65934884098759,3
"397","USC00513099",2011-08-04,332154,"0230",2011-08-04,"0430","KANSAS",20,"Heavy Rain",181,"SHERMAN","GLD","",NA,"",39.5671,-101.72,39.5671,-101.72,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,3.29263570164328,"KGLD","GOODLAND",39.37,-101.7,"KS",22.0082846704252,1
"398","USC00513099",2011-08-10,333505,"0234",2011-08-10,"0234","NEBRASKA",31,"Heavy Rain",91,"HOOKER","LBF","",NA,"",42.04,-101.04,42.04,-101.04,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,1.91045014762486,"KTIF","THEDFORD/THOMAS CTY",41.96,-100.57,"NE",39.8882441354473,1
"399","USC00513099",2011-10-10,351605,"0200",2011-10-11,"0200","IDAHO",16,"Heavy Rain",35,"CLEARWATER","MSO","",NA,"",46.63,-115.8,46.63,-115.8,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,4.02558572035584,"KMLP","MULLAN PASS",47.45,-115.67,"ID",91.8131543481655,0
